Cargo_ID,Cargo_Type,Source,Destination,Tons,Revenue
8903,Steel,Lucknow,Bangalore,3372,524016
8904,Steel,Surat,Mumbai,2828,395575
8905,Cement,Bangalore,Lucknow,2607,153379
8906,Cement,Bangalore,Delhi,598,52380
8907,Container,Mumbai,Surat,4594,758664
8908,Limestone,Mumbai,Jharkhand,616,27275
8909,Limestone,Chennai,Surat,3913,398367
8910,Steel,Mumbai,Bangalore,4267,610052
8911,Container,Jharkhand,Delhi,2140,270274
8912,Limestone,Mumbai,Surat,3844,319565
8913,Container,Ahmedabad,Surat,4464,662642
8914,Steel,Delhi,Surat,3059,364714
8915,Container,Jharkhand,Delhi,3666,539742
8916,Cement,Kolkata,Ahmedabad,2361,148575
8917,Steel,Kolkata,Chennai,4430,590026
8918,Coal,Bangalore,Delhi,1983,160981
8919,Limestone,Surat,Kolkata,4753,452116
8920,Container,Ahmedabad,Surat,4436,742720
8921,Cement,Jharkhand,Bangalore,4780,390288
8922,Coal,Kolkata,Bangalore,3419,281723
8923,Container,Delhi,Kolkata,1128,190677
8924,Limestone,Jharkhand,Lucknow,1486,122037
8925,Steel,Jaipur,Jharkhand,2103,220291
8926,Steel,Ahmedabad,Surat,2336,308962
8927,Steel,Lucknow,Jaipur,1048,60761
8928,Cement,Mumbai,Kolkata,1661,93222
8929,Coal,Chennai,Ahmedabad,4863,427097
8930,Fertilizer,Chennai,Delhi,3321,334307
8931,Fertilizer,Chennai,Jharkhand,1247,175129
8932,Container,Jaipur,Ahmedabad,1225,153261
8933,Container,Jaipur,Delhi,2710,432730
8934,Limestone,Jharkhand,Ahmedabad,2052,190200
8935,Steel,Jaipur,Jharkhand,4629,680402
8936,Fertilizer,Jharkhand,Lucknow,2069,254551
8937,Cement,Chennai,Delhi,2934,280925
8938,Cement,Kolkata,Mumbai,3783,318536
8939,Coal,Mumbai,Ahmedabad,2286,204342
8940,Cement,Mumbai,Jaipur,4979,432368
8941,Container,Jharkhand,Lucknow,2573,450969
8942,Container,Jaipur,Surat,2726,439044
8943,Fertilizer,Mumbai,Ahmedabad,4233,471230
8944,Coal,Mumbai,Bangalore,1643,195280
8945,Fertilizer,Jharkhand,Bangalore,740,71067
8946,Coal,Lucknow,Jaipur,3038,303687
8947,Cement,Kolkata,Surat,2792,247750
8948,Limestone,Chennai,Ahmedabad,1637,183544
8949,Container,Jaipur,Ahmedabad,1090,157336
8950,Steel,Bangalore,Chennai,1871,276881
8951,Steel,Jaipur,Ahmedabad,3955,583272
8952,Cement,Delhi,Lucknow,1353,96279
8953,Cement,Jaipur,Ahmedabad,2144,130457
8954,Container,Bangalore,Chennai,4116,713701
8955,Steel,Delhi,Lucknow,3757,526345
8956,Container,Ahmedabad,Mumbai,2643,432572
8957,Fertilizer,Jaipur,Surat,1677,181045
8958,Coal,Mumbai,Jaipur,2446,241247
8959,Coal,Jharkhand,Bangalore,1401,106579
8960,Coal,Jharkhand,Lucknow,2483,223601
8961,Steel,Lucknow,Jaipur,1445,222432
8962,Fertilizer,Delhi,Surat,2337,281415
8963,Steel,Bangalore,Chennai,3958,565802
8964,Limestone,Ahmedabad,Chennai,4149,373582
8965,Container,Chennai,Jharkhand,945,166014
8966,Steel,Ahmedabad,Chennai,3835,543381
8967,Container,Jaipur,Surat,4249,672550
8968,Container,Ahmedabad,Mumbai,2714,424705
8969,Cement,Jaipur,Ahmedabad,2487,216583
8970,Limestone,Bangalore,Kolkata,4994,507301
8971,Limestone,Surat,Bangalore,1460,181547
8972,Coal,Jharkhand,Kolkata,2083,132020
8973,Steel,Mumbai,Surat,3956,551683
8974,Fertilizer,Chennai,Jharkhand,3999,351377
8975,Limestone,Ahmedabad,Jharkhand,2528,250998
8976,Limestone,Kolkata,Jaipur,4688,421076
8977,Steel,Ahmedabad,Jharkhand,2036,287694
8978,Limestone,Mumbai,Ahmedabad,4006,381521
8979,Fertilizer,Ahmedabad,Jharkhand,724,69326
8980,Steel,Delhi,Lucknow,4801,652794
8981,Fertilizer,Kolkata,Delhi,2195,194619
8982,Fertilizer,Chennai,Lucknow,4639,512290
8983,Steel,Jharkhand,Delhi,4306,582892
8984,Steel,Mumbai,Surat,4795,713009
8985,Container,Bangalore,Kolkata,4387,714859
8986,Coal,Surat,Jaipur,1646,180143
8987,Limestone,Kolkata,Surat,2926,227639
8988,Coal,Jharkhand,Lucknow,4863,438817
8989,Limestone,Kolkata,Surat,1593,112371
8990,Limestone,Mumbai,Lucknow,2278,209094
8991,Container,Ahmedabad,Jharkhand,2463,341736
8992,Fertilizer,Jaipur,Jharkhand,997,66021
8993,Cement,Bangalore,Jharkhand,1039,111297
8994,Coal,Surat,Mumbai,4194,382167
8995,Container,Kolkata,Mumbai,2910,488909
8996,Fertilizer,Jharkhand,Surat,3640,433101
8997,Fertilizer,Kolkata,Bangalore,1760,196937
8998,Coal,Ahmedabad,Bangalore,2222,173476
8999,Limestone,Delhi,Jharkhand,2516,237289
9000,Container,Bangalore,Delhi,2355,425840
9001,Container,Jharkhand,Bangalore,2636,443437
9002,Steel,Delhi,Jaipur,2741,364034
9003,Container,Chennai,Surat,2000,335632
9004,Cement,Delhi,Lucknow,3273,262522
9005,Fertilizer,Kolkata,Chennai,4619,493121
9006,Cement,Chennai,Mumbai,3679,296093
9007,Steel,Mumbai,Jharkhand,2244,301895
9008,Cement,Jharkhand,Mumbai,1604,133392
9009,Coal,Kolkata,Mumbai,799,86284
9010,Coal,Bangalore,Jharkhand,950,109514
9011,Fertilizer,Mumbai,Bangalore,2192,292600
9012,Limestone,Lucknow,Chennai,1650,161267
9013,Coal,Chennai,Kolkata,3682,290951
9014,Cement,Jaipur,Surat,4693,341416
9015,Steel,Bangalore,Chennai,1896,297449
9016,Steel,Jharkhand,Jaipur,1867,239187
9017,Fertilizer,Jharkhand,Kolkata,4307,450509
9018,Fertilizer,Kolkata,Jharkhand,2018,209809
9019,Cement,Bangalore,Jaipur,939,96877
9020,Limestone,Jaipur,Surat,4718,413021
9021,Coal,Bangalore,Jaipur,2684,217545
9022,Container,Jaipur,Surat,2826,435735
9023,Container,Delhi,Ahmedabad,1776,253249
9024,Limestone,Ahmedabad,Jharkhand,2537,221259
9025,Container,Jaipur,Lucknow,3109,482707
9026,Fertilizer,Bangalore,Kolkata,4412,460866
9027,Steel,Lucknow,Mumbai,3211,452638
9028,Container,Mumbai,Bangalore,3915,639318
9029,Limestone,Bangalore,Kolkata,3553,321399
9030,Fertilizer,Delhi,Ahmedabad,4549,482222
9031,Container,Mumbai,Chennai,2642,428847
9032,Steel,Chennai,Kolkata,3585,547943
9033,Coal,Chennai,Delhi,4969,452055
9034,Cement,Delhi,Lucknow,4917,356191
9035,Steel,Bangalore,Kolkata,2478,336612
9036,Limestone,Delhi,Kolkata,633,51809
9037,Container,Surat,Kolkata,3394,534657
9038,Container,Mumbai,Bangalore,3081,520914
9039,Cement,Jaipur,Surat,4258,340367
9040,Cement,Bangalore,Surat,917,85922
9041,Limestone,Mumbai,Bangalore,1257,161002
9042,Cement,Lucknow,Bangalore,3429,316345
9043,Steel,Jharkhand,Kolkata,3765,516393
9044,Container,Delhi,Surat,3013,431297
9045,Steel,Delhi,Bangalore,1442,154350
9046,Cement,Mumbai,Delhi,4977,420445
9047,Coal,Jharkhand,Lucknow,2980,275485
9048,Coal,Bangalore,Jharkhand,1548,155023
9049,Cement,Jharkhand,Bangalore,4082,347588
9050,Cement,Bangalore,Delhi,4318,327098
9051,Steel,Chennai,Lucknow,1479,201829
9052,Container,Surat,Jharkhand,1134,247810
9053,Coal,Kolkata,Lucknow,3029,235149
9054,Cement,Chennai,Delhi,3876,304589
9055,Limestone,Mumbai,Lucknow,3661,314466
9056,Steel,Bangalore,Delhi,4175,621665
9057,Cement,Chennai,Lucknow,3600,275955
9058,Steel,Lucknow,Mumbai,4511,640457
9059,Container,Bangalore,Kolkata,921,120887
9060,Container,Jharkhand,Surat,4433,656517
9061,Coal,Chennai,Surat,3377,323379
9062,Coal,Jaipur,Ahmedabad,4792,386682
9063,Cement,Lucknow,Surat,673,51921
9064,Cement,Jaipur,Surat,4213,326980
9065,Coal,Ahmedabad,Jharkhand,1586,127554
9066,Fertilizer,Ahmedabad,Surat,1768,226824
9067,Container,Chennai,Delhi,3080,475562
9068,Steel,Surat,Mumbai,4794,661331
9069,Fertilizer,Kolkata,Surat,4518,474970
9070,Container,Kolkata,Mumbai,2044,336584
9071,Cement,Delhi,Surat,2374,216878
9072,Steel,Bangalore,Jaipur,1759,266094
9073,Cement,Lucknow,Mumbai,3533,325048
9074,Fertilizer,Lucknow,Kolkata,3053,345661
9075,Limestone,Jharkhand,Bangalore,1922,139225
9076,Steel,Delhi,Chennai,4726,672749
9077,Limestone,Mumbai,Lucknow,2533,193179
9078,Fertilizer,Surat,Delhi,2596,272697
9079,Container,Lucknow,Jaipur,3399,554669
9080,Limestone,Bangalore,Jaipur,4538,431225
9081,Coal,Bangalore,Kolkata,2281,192740
9082,Coal,Jaipur,Ahmedabad,2104,196973
9083,Steel,Kolkata,Jaipur,4866,667216
9084,Limestone,Mumbai,Ahmedabad,2241,214737
9085,Coal,Delhi,Surat,3853,307095
9086,Cement,Chennai,Mumbai,2498,217374
9087,Cement,Jaipur,Bangalore,2440,185325
9088,Fertilizer,Jharkhand,Kolkata,4706,495773
9089,Coal,Jaipur,Mumbai,1385,158019
9090,Cement,Jharkhand,Kolkata,1106,95592
9091,Coal,Bangalore,Kolkata,3858,313170
9092,Limestone,Jharkhand,Bangalore,1681,216811
9093,Fertilizer,Surat,Bangalore,1176,168809
9094,Fertilizer,Bangalore,Surat,4796,558167
9095,Container,Bangalore,Jaipur,2160,337409
9096,Cement,Kolkata,Surat,4228,358513
9097,Limestone,Kolkata,Mumbai,1062,119830
9098,Limestone,Kolkata,Delhi,3588,274614
9099,Coal,Surat,Mumbai,3513,352342
9100,Steel,Chennai,Mumbai,2744,385683
9101,Steel,Bangalore,Delhi,3833,506006
9102,Container,Surat,Kolkata,4781,793351
9103,Steel,Lucknow,Jharkhand,3472,487085
9104,Fertilizer,Jaipur,Surat,1654,190435
9105,Coal,Delhi,Mumbai,3062,291008
9106,Container,Jharkhand,Bangalore,1369,243583
9107,Limestone,Jaipur,Surat,2449,213483
9108,Cement,Mumbai,Chennai,3697,308340
9109,Fertilizer,Bangalore,Kolkata,4582,506608
9110,Container,Jaipur,Ahmedabad,2291,385656
9111,Fertilizer,Chennai,Kolkata,2515,256988
9112,Coal,Jharkhand,Surat,4509,370593
9113,Cement,Jharkhand,Delhi,4768,371694
9114,Limestone,Ahmedabad,Surat,1070,72383
9115,Container,Delhi,Jharkhand,3177,482338
9116,Steel,Mumbai,Bangalore,4194,614429
9117,Container,Lucknow,Jharkhand,1348,215145
9118,Fertilizer,Jharkhand,Lucknow,3115,281478
9119,Container,Jharkhand,Delhi,1495,207590
9120,Coal,Kolkata,Bangalore,2662,218963
9121,Steel,Chennai,Ahmedabad,4848,684342
9122,Steel,Jharkhand,Bangalore,1876,276484
9123,Fertilizer,Surat,Kolkata,1315,156468
9124,Fertilizer,Mumbai,Chennai,1488,152608
9125,Limestone,Jaipur,Jharkhand,3247,335089
9126,Steel,Ahmedabad,Chennai,1835,221614
9127,Steel,Ahmedabad,Jaipur,3398,469536
9128,Container,Lucknow,Mumbai,1653,291923
9129,Limestone,Surat,Bangalore,2893,309827
9130,Coal,Delhi,Lucknow,1766,171718
9131,Container,Jaipur,Kolkata,2952,434081
9132,Cement,Jaipur,Kolkata,1947,111416
9133,Coal,Mumbai,Bangalore,1621,191708
9134,Steel,Jaipur,Lucknow,2316,364532
9135,Fertilizer,Ahmedabad,Jharkhand,1985,188697
9136,Steel,Kolkata,Jaipur,2734,358085
9137,Cement,Kolkata,Mumbai,3732,329761
9138,Fertilizer,Delhi,Jharkhand,804,77852
9139,Cement,Delhi,Lucknow,4554,370146
9140,Limestone,Mumbai,Jharkhand,4496,453621
9141,Coal,Mumbai,Jaipur,3231,275108
9142,Fertilizer,Jharkhand,Kolkata,4994,558630
9143,Container,Chennai,Ahmedabad,580,97711
9144,Container,Mumbai,Chennai,1457,159678
9145,Limestone,Jharkhand,Ahmedabad,1814,148501
9146,Container,Mumbai,Jaipur,3384,557613
9147,Coal,Chennai,Surat,4458,350446
9148,Cement,Chennai,Delhi,4352,318514
9149,Fertilizer,Jharkhand,Jaipur,881,57435
9150,Cement,Mumbai,Kolkata,864,60603
9151,Fertilizer,Chennai,Delhi,3465,346453
9152,Container,Mumbai,Surat,2067,411625
9153,Coal,Jaipur,Jharkhand,3681,300182
9154,Cement,Jharkhand,Surat,1920,180001
9155,Coal,Jharkhand,Lucknow,4255,380644
9156,Cement,Bangalore,Delhi,2572,188673
9157,Container,Kolkata,Mumbai,4134,674776
9158,Limestone,Bangalore,Jharkhand,3910,368373
9159,Cement,Ahmedabad,Surat,1911,179514
9160,Steel,Jharkhand,Kolkata,1606,181934
9161,Coal,Kolkata,Surat,2991,290336
9162,Container,Mumbai,Ahmedabad,3251,576023
9163,Limestone,Mumbai,Surat,3837,421015
9164,Steel,Chennai,Surat,967,64392
9165,Fertilizer,Jharkhand,Ahmedabad,2353,245350
9166,Steel,Delhi,Lucknow,1546,193918
9167,Cement,Kolkata,Jharkhand,2240,174190
9168,Fertilizer,Jharkhand,Surat,3796,443090
9169,Container,Ahmedabad,Jaipur,4583,756396
9170,Limestone,Delhi,Jaipur,2287,213032
9171,Coal,Mumbai,Lucknow,4107,335354
9172,Coal,Jaipur,Delhi,1557,160642
9173,Fertilizer,Jharkhand,Delhi,4390,501119
9174,Coal,Surat,Jharkhand,1250,156187
9175,Steel,Kolkata,Mumbai,849,104217
9176,Coal,Kolkata,Ahmedabad,1678,116577
9177,Fertilizer,Kolkata,Ahmedabad,2293,263573
9178,Cement,Kolkata,Delhi,1178,98189
9179,Container,Bangalore,Kolkata,2930,455070
9180,Fertilizer,Surat,Jharkhand,2754,306145
9181,Steel,Ahmedabad,Surat,3378,430205
9182,Fertilizer,Mumbai,Surat,1022,106540
9183,Fertilizer,Mumbai,Bangalore,1102,132694
9184,Coal,Surat,Chennai,1282,106061
9185,Cement,Jharkhand,Kolkata,4567,299884
9186,Limestone,Jharkhand,Delhi,4813,421751
9187,Steel,Kolkata,Mumbai,2893,413387
9188,Coal,Jaipur,Surat,672,71490
9189,Container,Lucknow,Jaipur,4113,598777
9190,Fertilizer,Jharkhand,Bangalore,1902,197834
9191,Cement,Bangalore,Kolkata,1375,72460
9192,Container,Lucknow,Mumbai,4823,796362
9193,Steel,Jaipur,Ahmedabad,4546,663778
9194,Cement,Jaipur,Chennai,2724,194311
9195,Fertilizer,Jaipur,Ahmedabad,2788,307010
9196,Limestone,Ahmedabad,Chennai,2751,250107
9197,Coal,Delhi,Lucknow,3955,367343
9198,Cement,Surat,Mumbai,2171,187198
9199,Coal,Jaipur,Lucknow,4063,383745
9200,Cement,Ahmedabad,Surat,3523,261827
9201,Fertilizer,Chennai,Jaipur,2473,269114
9202,Cement,Delhi,Surat,1434,156003
9203,Coal,Delhi,Surat,4551,453554
9204,Steel,Jaipur,Lucknow,3622,541781
9205,Steel,Surat,Chennai,1057,113484
9206,Fertilizer,Bangalore,Delhi,3954,399493
9207,Cement,Surat,Jharkhand,1880,152975
9208,Fertilizer,Chennai,Jaipur,4647,520964
9209,Steel,Lucknow,Jharkhand,3664,509561
9210,Container,Jharkhand,Chennai,4374,656018
9211,Cement,Bangalore,Chennai,3768,270028
9212,Coal,Delhi,Mumbai,4523,379921
9213,Steel,Jharkhand,Kolkata,3962,598251
9214,Fertilizer,Lucknow,Bangalore,2065,269087
9215,Container,Chennai,Mumbai,3914,611340
9216,Fertilizer,Bangalore,Delhi,4524,487366
9217,Container,Jharkhand,Lucknow,4366,721505
9218,Steel,Mumbai,Bangalore,2063,275490
9219,Limestone,Chennai,Surat,4914,491834
9220,Limestone,Chennai,Jharkhand,3194,325513
9221,Limestone,Delhi,Mumbai,4467,393416
9222,Coal,Chennai,Delhi,1875,191026
9223,Coal,Jharkhand,Jaipur,2577,178075
9224,Cement,Delhi,Lucknow,940,51122
9225,Coal,Lucknow,Bangalore,4841,471250
9226,Cement,Kolkata,Lucknow,3411,225748
9227,Fertilizer,Surat,Ahmedabad,870,97028
9228,Steel,Mumbai,Surat,1272,183062
9229,Cement,Ahmedabad,Jaipur,2282,171611
9230,Coal,Mumbai,Delhi,3089,306100
9231,Cement,Bangalore,Delhi,884,49149
9232,Cement,Kolkata,Chennai,2946,214431
9233,Limestone,Bangalore,Chennai,2605,265435
9234,Cement,Bangalore,Delhi,4730,329263
9235,Coal,Delhi,Lucknow,2021,183959
9236,Container,Surat,Chennai,2488,412429
9237,Coal,Lucknow,Ahmedabad,4451,368382
9238,Coal,Kolkata,Mumbai,3561,340523
9239,Container,Surat,Mumbai,1391,224915
9240,Container,Surat,Chennai,4510,679497
9241,Steel,Kolkata,Jaipur,2828,380376
9242,Container,Jaipur,Surat,1332,186782
9243,Cement,Chennai,Ahmedabad,3200,259728
9244,Container,Kolkata,Bangalore,1118,190260
9245,Steel,Lucknow,Surat,2529,342370
9246,Coal,Jharkhand,Surat,3196,319070
9247,Coal,Kolkata,Mumbai,3990,383355
9248,Limestone,Lucknow,Jharkhand,2516,231549
9249,Limestone,Lucknow,Bangalore,4535,463814
9250,Limestone,Ahmedabad,Bangalore,1171,69618
9251,Coal,Chennai,Mumbai,4202,386652
9252,Steel,Lucknow,Jaipur,3487,491681
9253,Coal,Bangalore,Jaipur,2915,263968
9254,Limestone,Jaipur,Jharkhand,2890,241256
9255,Fertilizer,Ahmedabad,Mumbai,3287,338196
9256,Fertilizer,Jaipur,Surat,1455,147885
9257,Limestone,Jharkhand,Bangalore,3706,351577
9258,Cement,Chennai,Jaipur,1756,140689
9259,Limestone,Ahmedabad,Surat,2041,157683
9260,Container,Kolkata,Delhi,2856,427147
9261,Steel,Jharkhand,Surat,4899,609671
9262,Cement,Delhi,Jharkhand,4225,328079
9263,Cement,Chennai,Delhi,2202,171307
9264,Fertilizer,Ahmedabad,Mumbai,3697,381568
9265,Steel,Chennai,Lucknow,3325,407260
9266,Coal,Chennai,Surat,3390,320491
9267,Fertilizer,Bangalore,Surat,3366,393525
9268,Limestone,Kolkata,Delhi,4237,373564
9269,Fertilizer,Jaipur,Mumbai,3868,395247
9270,Fertilizer,Jaipur,Delhi,4117,458713
9271,Cement,Jharkhand,Bangalore,736,10000
9272,Cement,Kolkata,Surat,528,10000
9273,Container,Lucknow,Jharkhand,1071,173401
9274,Coal,Kolkata,Jaipur,1420,157309
9275,Limestone,Delhi,Kolkata,4702,442853
9276,Limestone,Delhi,Lucknow,643,70623
9277,Steel,Chennai,Jaipur,582,87966
9278,Steel,Jaipur,Lucknow,2829,420848
9279,Coal,Delhi,Jaipur,4099,368235
9280,Cement,Chennai,Kolkata,3616,307116
9281,Coal,Mumbai,Lucknow,1672,100159
9282,Container,Mumbai,Surat,2016,302930
9283,Container,Lucknow,Jaipur,3308,471335
9284,Cement,Chennai,Surat,2301,187162
9285,Fertilizer,Kolkata,Delhi,509,29097
9286,Cement,Surat,Kolkata,4755,389107
9287,Cement,Delhi,Lucknow,4872,340025
9288,Limestone,Delhi,Jaipur,3715,351341
9289,Fertilizer,Mumbai,Lucknow,975,95291
9290,Container,Mumbai,Ahmedabad,2780,466839
9291,Cement,Jaipur,Lucknow,2547,223282
9292,Cement,Lucknow,Jharkhand,3027,183232
9293,Steel,Jharkhand,Lucknow,2975,433712
9294,Container,Mumbai,Chennai,1461,223177
9295,Coal,Chennai,Surat,1685,67918
9296,Limestone,Chennai,Ahmedabad,3718,363709
9297,Coal,Lucknow,Jaipur,542,37799
9298,Container,Jaipur,Jharkhand,1951,319783
9299,Fertilizer,Surat,Mumbai,901,94386
9300,Fertilizer,Chennai,Delhi,2390,265071
9301,Fertilizer,Lucknow,Surat,882,61816
9302,Limestone,Jaipur,Surat,3471,295557
9303,Limestone,Mumbai,Bangalore,2785,300023
9304,Fertilizer,Chennai,Bangalore,1327,153314
9305,Coal,Mumbai,Bangalore,642,88028
9306,Container,Delhi,Kolkata,3732,601779
9307,Cement,Jaipur,Bangalore,2871,206170
9308,Container,Lucknow,Surat,3250,487848
9309,Fertilizer,Chennai,Delhi,2511,254455
9310,Container,Jharkhand,Lucknow,2862,428875
9311,Container,Jharkhand,Kolkata,1407,173346
9312,Cement,Jaipur,Surat,1975,123203
9313,Container,Jaipur,Lucknow,2293,350451
9314,Cement,Mumbai,Bangalore,2609,235305
9315,Fertilizer,Jharkhand,Lucknow,1706,167979
9316,Coal,Mumbai,Chennai,4552,381555
9317,Steel,Bangalore,Mumbai,4490,595366
9318,Steel,Chennai,Lucknow,3175,412285
9319,Fertilizer,Jaipur,Surat,3954,416597
9320,Cement,Jharkhand,Lucknow,3266,221097
9321,Steel,Lucknow,Jharkhand,4223,593860
9322,Coal,Lucknow,Mumbai,714,41491
9323,Coal,Jaipur,Bangalore,4565,391576
9324,Fertilizer,Mumbai,Bangalore,3605,360222
9325,Cement,Surat,Lucknow,2744,247515
9326,Container,Bangalore,Jaipur,896,176778
9327,Coal,Chennai,Jaipur,2228,241885
9328,Container,Chennai,Surat,4476,698719
9329,Steel,Chennai,Jaipur,4070,550350
9330,Coal,Jaipur,Surat,4820,411279
9331,Coal,Surat,Bangalore,4965,460363
9332,Cement,Mumbai,Ahmedabad,3497,284956
9333,Cement,Chennai,Surat,2207,183481
9334,Steel,Jaipur,Surat,3177,423783
9335,Coal,Chennai,Kolkata,2539,185803
9336,Cement,Mumbai,Chennai,1579,147463
9337,Limestone,Lucknow,Mumbai,598,119103
9338,Limestone,Surat,Lucknow,2930,285681
9339,Steel,Delhi,Lucknow,2939,410353
9340,Container,Chennai,Jaipur,1399,195943
9341,Fertilizer,Mumbai,Surat,804,81418
9342,Steel,Bangalore,Jaipur,2973,413922
9343,Fertilizer,Mumbai,Kolkata,4851,547119
9344,Fertilizer,Surat,Delhi,2508,287419
9345,Container,Mumbai,Jharkhand,3650,573687
9346,Container,Bangalore,Surat,3787,597163
9347,Limestone,Delhi,Kolkata,4037,400776
9348,Steel,Delhi,Ahmedabad,4555,620561
9349,Limestone,Bangalore,Delhi,4339,379832
9350,Container,Jaipur,Kolkata,2393,321785
9351,Coal,Jharkhand,Ahmedabad,2528,186812
9352,Container,Surat,Jharkhand,4309,680309
9353,Cement,Chennai,Mumbai,3082,255507
9354,Steel,Mumbai,Ahmedabad,4896,673483
9355,Limestone,Jharkhand,Jaipur,657,17529
9356,Cement,Kolkata,Chennai,1703,107508
9357,Fertilizer,Mumbai,Surat,691,34819
9358,Steel,Chennai,Kolkata,4804,679970
9359,Fertilizer,Mumbai,Chennai,1628,167959
9360,Steel,Bangalore,Jaipur,3528,482216
9361,Coal,Bangalore,Kolkata,3797,335625
9362,Coal,Chennai,Jaipur,620,82200
9363,Coal,Chennai,Kolkata,3901,385845
9364,Coal,Ahmedabad,Jharkhand,2376,222234
9365,Cement,Lucknow,Jaipur,3169,170802
9366,Cement,Jaipur,Mumbai,3583,260542
9367,Container,Ahmedabad,Jharkhand,4412,659431
9368,Container,Jaipur,Delhi,2430,374263
9369,Container,Mumbai,Lucknow,1891,308859
9370,Limestone,Lucknow,Bangalore,4762,502280
9371,Limestone,Bangalore,Kolkata,3896,372179
9372,Fertilizer,Kolkata,Chennai,981,101184
9373,Container,Ahmedabad,Jharkhand,1706,197036
9374,Container,Delhi,Jharkhand,3514,567086
9375,Coal,Bangalore,Kolkata,732,38905
9376,Cement,Chennai,Delhi,2422,184823
9377,Coal,Jharkhand,Bangalore,3473,352447
9378,Limestone,Mumbai,Surat,891,125838
9379,Fertilizer,Bangalore,Delhi,1807,180555
9380,Coal,Bangalore,Lucknow,3920,314825
9381,Cement,Ahmedabad,Mumbai,4118,319037
9382,Steel,Bangalore,Jharkhand,3291,505989
9383,Fertilizer,Mumbai,Delhi,4320,516259
9384,Container,Mumbai,Bangalore,4938,756395
9385,Cement,Ahmedabad,Surat,760,82017
9386,Container,Bangalore,Kolkata,2797,434383
9387,Steel,Jaipur,Kolkata,838,106102
9388,Container,Surat,Chennai,1079,163182
9389,Steel,Jaipur,Ahmedabad,2644,356823
9390,Limestone,Jharkhand,Kolkata,1285,145941
9391,Coal,Kolkata,Jharkhand,637,36144
9392,Coal,Kolkata,Bangalore,3565,289233
9393,Steel,Mumbai,Surat,1124,116185
9394,Limestone,Delhi,Jaipur,3345,308933
9395,Steel,Chennai,Delhi,1838,249701
9396,Steel,Mumbai,Lucknow,4464,647975
9397,Fertilizer,Delhi,Bangalore,1655,203966
9398,Steel,Delhi,Mumbai,1763,214583
9399,Cement,Mumbai,Ahmedabad,693,74045
9400,Limestone,Chennai,Jharkhand,3353,272494
9401,Limestone,Jharkhand,Bangalore,4165,384384
9402,Limestone,Jharkhand,Delhi,980,60710
9403,Limestone,Delhi,Kolkata,595,80061
9404,Coal,Surat,Mumbai,3557,348266
9405,Fertilizer,Kolkata,Jharkhand,4599,461219
9406,Cement,Delhi,Lucknow,2504,190602
9407,Cement,Chennai,Kolkata,2617,247525
9408,Container,Delhi,Surat,1414,196216
9409,Coal,Jaipur,Delhi,563,19242
9410,Cement,Ahmedabad,Chennai,1869,134079
9411,Cement,Jharkhand,Lucknow,2870,176673
9412,Cement,Jharkhand,Surat,2002,195578
9413,Steel,Lucknow,Ahmedabad,3478,406714
9414,Container,Jaipur,Mumbai,4495,706316
9415,Container,Kolkata,Mumbai,1109,162402
9416,Fertilizer,Chennai,Surat,2998,260967
9417,Limestone,Kolkata,Mumbai,4133,387890
9418,Fertilizer,Lucknow,Chennai,1143,113901
9419,Fertilizer,Jharkhand,Jaipur,4039,399762
9420,Coal,Mumbai,Ahmedabad,2218,205243
9421,Cement,Delhi,Kolkata,1765,134870
9422,Container,Delhi,Surat,1286,159919
9423,Fertilizer,Lucknow,Surat,2387,224745
9424,Cement,Surat,Jharkhand,2039,147725
9425,Fertilizer,Mumbai,Bangalore,4067,409932
9426,Cement,Bangalore,Lucknow,3749,266537
9427,Container,Bangalore,Kolkata,3125,475564
9428,Steel,Jaipur,Kolkata,2548,271957
9429,Coal,Mumbai,Surat,4054,322787
9430,Steel,Bangalore,Jharkhand,3808,557790
9431,Limestone,Mumbai,Ahmedabad,2729,250542
9432,Fertilizer,Mumbai,Bangalore,4802,540107
9433,Fertilizer,Jharkhand,Lucknow,4159,487348
9434,Fertilizer,Delhi,Surat,2889,356552
9435,Limestone,Bangalore,Surat,2032,164521
9436,Steel,Kolkata,Ahmedabad,4392,581916
9437,Cement,Bangalore,Chennai,2333,218993
9438,Container,Jaipur,Lucknow,664,130948
9439,Cement,Bangalore,Kolkata,2617,231313
9440,Steel,Bangalore,Jaipur,3947,534584
9441,Limestone,Jaipur,Mumbai,1098,134299
9442,Cement,Ahmedabad,Surat,3140,215823
9443,Fertilizer,Surat,Jharkhand,4846,571295
9444,Cement,Surat,Chennai,2931,234826
9445,Coal,Lucknow,Jaipur,1332,20594
9446,Container,Jharkhand,Jaipur,2618,364353
9447,Fertilizer,Bangalore,Jaipur,3231,358918
9448,Container,Chennai,Ahmedabad,4622,750653
9449,Limestone,Ahmedabad,Jharkhand,4621,389967
